repository_owner,repository_name,repository_url,original_flesch_score,textstat_score,py_readability_score
celestiaorg,celestia-app,https://github.com/celestiaorg/celestia-app,22.44448275862069,36.34294631710364,38.83153605592349
some-natalie,kubernoodles,https://github.com/some-natalie/kubernoodles,13.945816825465954,30.7856822154437,29.084552323511588
microsoft,WSL,https://github.com/microsoft/WSL,22.56913652216525,40.2999732620321,40.212656567858176
microsoft,go-mssqldb,https://github.com/microsoft/go-mssqldb,34.462673144511086,40.3804854111406,43.769413145539914
microsoft,fabric-cicd,https://github.com/microsoft/fabric-cicd,19.69683860232948,40.098590074954785,39.20344638333805
microsoft,typespec,https://github.com/microsoft/typespec,24.05749427917621,51.96839391185824,59.46364330874607
microsoft,vs-mef,https://github.com/microsoft/vs-mef,53.968056680161965,59.765000000000015,60.81061009817674
microsoft,testfx,https://github.com/microsoft/testfx,46.51862502771007,56.50616921269096,54.279393930926574
microsoft,mcp-dotnet-samples,https://github.com/microsoft/mcp-dotnet-samples,29.50174454355667,50.013150738150756,56.69395455604305
microsoft,python-environment-tools,https://github.com/microsoft/python-environment-tools,4.235638922817429,30.265809194445893,30.779964912280747
microsoft,PowerToys,https://github.com/microsoft/PowerToys,39.39524183006537,59.69600702576116,62.042768277698144
microsoft,typescript-go,https://github.com/microsoft/typescript-go,54.04345268247758,59.154444444444465,58.497808809891836
microsoft,vscode-documentdb,https://github.com/microsoft/vscode-documentdb,36.16466223292841,48.219174128095915,55.616058741086334
microsoft,SqlScriptDOM,https://github.com/microsoft/SqlScriptDOM,21.54489608197008,50.33200640652302,50.91784143568492
microsoft,FluidFramework,https://github.com/microsoft/FluidFramework,45.18875,55.21529411764709,
microsoft,ApplicationInsights-Java,https://github.com/microsoft/ApplicationInsights-Java,-1.335479865771788,22.612415019762864,18.718497596153867
